County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,PK-12 Count,Teacher FTE,Pupil/ Teacher FTE Ratio
01,ADAMS,0010,MAPLETON 1,0187,MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS,677,31,21.84
01,ADAMS,0010,MAPLETON 1,0212,MAPLETON EARLY COLLEGE HIGH SCHOOL,249,12,20.75
01,ADAMS,0010,MAPLETON 1,0263,GLOBAL LEADERSHIP ACADEMY,226,12.375,18.26
01,ADAMS,0010,MAPLETON 1,0309,ACADEMY HIGH SCHOOL,448,19,23.58
01,ADAMS,0010,MAPLETON 1,0501,MONTEREY COMMUNITY SCHOOL,483,26,18.58
01,ADAMS,0010,MAPLETON 1,0502,MEADOW COMMUNITY SCHOOL,503,25.4895,19.73
01,ADAMS,0010,MAPLETON 1,0503,YORK INTERNATIONAL,778,37.5,20.75
01,ADAMS,0010,MAPLETON 1,0504,WELBY COMMUNITY SCHOOL,253,16,15.81
01,ADAMS,0010,MAPLETON 1,0505,ACHIEVE ACADEMY,554,31.1474,17.79
01,ADAMS,0010,MAPLETON 1,0506,EXPLORE ELEMENTARY,422,20,21.10
01,ADAMS,0010,MAPLETON 1,0507,ADVENTURE ELEMENTARY,374,25.5,14.67
01,ADAMS,0010,MAPLETON 1,0509,CLAYTON PARTNERSHIP SCHOOL,459,26.6,17.26
01,ADAMS,0010,MAPLETON 1,0695,BIG PICTURE COLLEGE AND CAREER ACADEMY,154,7.5,20.53
01,ADAMS,0010,MAPLETON 1,3590,GLOBAL INTERMEDIATE ACADEMY,249,13.075,19.04
01,ADAMS,0010,MAPLETON 1,3623,GLOBAL PRIMARY ACADEMY,246,12.25,20.08
01,ADAMS,0010,MAPLETON 1,6315,NORTH VALLEY SCHOOL FOR YOUNG ADULTS,57,2.95,19.32
01,ADAMS,0010,MAPLETON 1,9036,VALLEY VIEW K-8,428,21.8106,19.62
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0014,GLACIER PEAK ELEMENTARY SCHOOL,471,22.7489,20.70
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0057,ROCKY TOP MIDDLE SCHOOL,1350,68.85,19.61
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0059,MERIDIAN ELEMENTARY SCHOOL,783,37.2815,21.00
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0070,ADAMS12 FIVE STAR PRESCHOOL,269,3,89.67
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0210,VANTAGE POINT,343,28.053,12.23
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0301,ARAPAHOE RIDGE ELEMENTARY SCHOOL,584,29,20.14
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1388,CENTENNIAL ELEMENTARY SCHOOL,531,26,20.42
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1480,CENTURY MIDDLE SCHOOL,956,49.3514,19.37
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1519,STARGATE CHARTER SCHOOL,1307,66.195,19.74
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1878,CORONADO HILLS ELEMENTARY SCHOOL,566,32.5,17.42
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1914,COTTON CREEK ELEMENTARY SCHOOL,597,30,19.90
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1937,COYOTE RIDGE ELEMENTARY SCHOOL,545,26,20.96
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2361,EAGLEVIEW ELEMENTARY SCHOOL,575,28,20.54
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2410,TARVER ELEMENTARY SCHOOL,537,24.4,22.01
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2576,CHERRY DRIVE ELEMENTARY SCHOOL,341,16,21.31
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2578,SKYVIEW ELEMENTARY SCHOOL,483,24.05,20.08
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2580,HUNTERS GLEN ELEMENTARY SCHOOL,506,22.45,22.54
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2582,ROCKY MOUNTAIN ELEMENTARY SCHOOL,455,26.75,17.01
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2584,RIVERDALE ELEMENTARY SCHOOL,461,21,21.95
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2918,FEDERAL HEIGHTS ELEMENTARY SCHOOL,605,33,18.33
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4000,HILLCREST ELEMENTARY SCHOOL,485,29.3,16.55
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4108,HORIZON HIGH SCHOOL,2037,93.6276,21.76
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4172,HULSTROM OPTIONS K-8 SCHOOL,677,33.7489,20.06
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4187,SILVER HILLS MIDDLE SCHOOL,1120,56.5014,19.82
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5043,LEGACY HIGH SCHOOL,2330,103.329,22.55
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5058,LEROY DRIVE ELEMENTARY SCHOOL,438,24.25,18.06
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,539,27.9,19.32
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,457,26.25,17.41
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,925,54.5014,16.97
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HIGH SCHOOL,1706,88.9131,19.19
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANGE HIGH SCHOOL,1989,89.422,22.24
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,604,34.75,17.38
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADOW RIDGE MIDDLE SCHOOL,949,47.0014,20.19
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,481,24,20.04
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,438,24.75,17.70
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MIDDLE SCHOOL,789,45,17.53
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HIGH SCHOOL,2060,95.8374,21.49
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,1373,71.9371,19.09
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,322,17.865,18.02
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,499,23.55,21.19
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,600,28.5,21.05
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,292,16.8,17.38
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,564,28,20.14
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,469,26.2528,17.86
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,854,52.5,16.27
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,410,22.75,18.02
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,446,24.28,18.37
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,508,27.8934,18.21
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9444,WESTLAKE MIDDLE SCHOOL,1166,58.5517,19.91
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,496,24.8,20.00
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9682,WOODGLEN ELEMENTARY SCHOOL,532,22,24.18
01,ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL,831,38.9999,21.31
01,ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,227,9,25.22
01,ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,1798,83.5532,21.52
01,ADAMS,0030,ADAMS COUNTY 14,0124,STARS EARLY LEARNING CENTER,111,5,22.20
01,ADAMS,0030,ADAMS COUNTY 14,0186,ALSUP ELEMENTARY SCHOOL,519,29.5,17.59
01,ADAMS,0030,ADAMS COUNTY 14,1426,CENTRAL ELEMENTARY SCHOOL,570,32,17.81
01,ADAMS,0030,ADAMS COUNTY 14,2308,DUPONT ELEMENTARY SCHOOL,576,32,18.00
01,ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL,785,39.4963,19.88
01,ADAMS,0030,ADAMS COUNTY 14,4536,KEMP ELEMENTARY SCHOOL,554,29.9947,18.47
01,ADAMS,0030,ADAMS COUNTY 14,5880,MILDRED L SANVILLE PRESCHOOL,87,4,21.75
01,ADAMS,0030,ADAMS COUNTY 14,5982,MONACO ELEMENTARY SCHOOL,439,23.9894,18.30
01,ADAMS,0030,ADAMS COUNTY 14,6534,HANSON ELEMENTARY SCHOOL,448,21.8173,20.53
01,ADAMS,0030,ADAMS COUNTY 14,7500,ROSE HILL ELEMENTARY SCHOOL,455,24.3333,18.70
01,ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL,662,14.7663,44.83
01,ADAMS,0040,SCHOOL DISTRICT 27J,1013,BRANTNER ELEMENTARY SCHOOL,575,20.873,27.55
01,ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,207,8.7853,23.56
01,ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,1808,75.1975,24.04
01,ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,1252,51.4932,24.31
01,ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,64,3,21.33
01,ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,519,22.3769,23.19
01,ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,770,29.8221,25.82
01,ADAMS,0040,SCHOOL DISTRICT 27J,3900,HENDERSON ELEMENTARY SCHOOL,370,25.7783,14.35
01,ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION,708,28.9822,24.43
01,ADAMS,0040,SCHOOL DISTRICT 27J,5615,MARY E PENNOCK ELEMENTARY SCHOOL,640,25.2108,25.39
01,ADAMS,0040,SCHOOL DISTRICT 27J,6294,NORTH ELEMENTARY SCHOOL,327,23.7743,13.75
01,ADAMS,0040,SCHOOL DISTRICT 27J,6395,NORTHEAST ELEMENTARY SCHOOL,623,32.7247,19.04
01,ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,597,33.6847,17.72
01,ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL,855,32.2098,26.54
01,ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,2138,82.6344,25.87
01,ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,871,39.6751,21.95
01,ADAMS,0040,SCHOOL DISTRICT 27J,7318,REUNION ELEMENTARY SCHOOL,505,7.7953,64.78
01,ADAMS,0040,SCHOOL DISTRICT 27J,7714,SECOND CREEK ELEMENTARY SCHOOL,631,34.1085,18.50
01,ADAMS,0040,SCHOOL DISTRICT 27J,7725,SD 27J PRESCHOOL AT THE BRIGHTON LRC,82,1.9748,41.52
01,ADAMS,0040,SCHOOL DISTRICT 27J,8032,JOHN W THIMMIG ELEMENTARY SCHOOL,675,35.4025,19.07
01,ADAMS,0040,SCHOOL DISTRICT 27J,8060,SOUTH ELEMENTARY SCHOOL,483,28.6364,16.87
01,ADAMS,0040,SCHOOL DISTRICT 27J,8130,SOUTHEAST ELEMENTARY SCHOOL,459,27.375,16.77
01,ADAMS,0040,SCHOOL DISTRICT 27J,8820,TURNBERRY ELEMENTARY,733,35.4994,20.65
01,ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL,613,33.2461,18.44
01,ADAMS,0040,SCHOOL DISTRICT 27J,9426,WEST RIDGE ELEMENTARY,715,30.7539,23.25
01,ADAMS,0050,BENNETT 29J,0770,BENNETT ELEMENTARY SCHOOL,450,28.6667,15.70
01,ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL,247,15,16.47
01,ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,364,18.5555,19.62
01,ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,8,1.3722,5.83
01,ADAMS,0060,STRASBURG 31J,8328,STRASBURG ELEMENTARY SCHOOL,506,29.5,17.15
01,ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL,195,14.7043,13.26
01,ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,309,19.0972,16.18
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,1622,CLARA E. METZ ELEMENTARY SCHOOL,317,19.0458,16.64
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,2876,FAIRVIEW ELEMENTARY SCHOOL,302,18.9495,15.94
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3144,FRANCIS M. DAY ELEMENTARY SCHOOL,386,22.081,17.48
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3649,GREGORY HILL PRESCHOOL,290,7,41.43
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3792,HARRIS PARK ELEMENTARY SCHOOL,324,21.3052,15.21
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3931,HIDDEN LAKE HIGH SCHOOL,345,15.927,21.66
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,4334,COLORADO STEM ACADEMY,383,22.6,16.95
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,4465,JOSEPHINE HODGKINS ELEMENTARY SCHOOL,638,36.689,17.39
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,502,27.108,18.52
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,5834,MESA ELEMENTARY SCHOOL,368,20.1485,18.26
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7305,IVER C. RANUM MIDDLE SCHOOL,697,39.108,17.82
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7810,FLYNN ELEMENTARY SCHOOL,274,17.108,16.02
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7812,SHAW HEIGHTS MIDDLE SCHOOL,566,29.216,19.37
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7860,SHERRELWOOD ELEMENTARY SCHOOL,270,17.581,15.36
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7952,SKYLINE VISTA ELEMENTARY SCHOOL,347,24.5675,14.12
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,8406,SUNSET RIDGE ELEMENTARY SCHOOL,371,21.608,17.17
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,8798,TENNYSON KNOLLS ELEMENTARY SCHOOL,378,21.635,17.47
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,9236,WESTMINSTER ACADEMY FOR INTERNATIONAL STUDIES,270,20.2917,13.31
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,9466,WESTMINSTER HIGH SCHOOL,2376,108.5993,21.88
02,ALAMOSA,0100,ALAMOSA RE-11J,0114,ORTEGA MIDDLE SCHOOL,527,30.4768,17.29
02,ALAMOSA,0100,ALAMOSA RE-11J,0115,ALAMOSA ELEMENTARY SCHOOL,1145,68.1745,16.80
02,ALAMOSA,0100,ALAMOSA RE-11J,0118,ALAMOSA HIGH SCHOOL,607,34.3034,17.70
02,ALAMOSA,0100,ALAMOSA RE-11J,0368,ALAMOSA OMBUDSMAN SCHOOL OF EXCELLENCE,57,1.0966,51.98
02,ALAMOSA,0110,SANGRE DE CRISTO RE-22J,7626,SANGRE DE CRISTO ELEMENTARY SCHOOL,157,12.3427,12.72
02,ALAMOSA,0110,SANGRE DE CRISTO RE-22J,7630,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,153,14.0843,10.86
03,ARAPAHOE,0120,ENGLEWOOD 1,0206,COLORADO'S FINEST HIGH SCHOOL OF CHOICE,293,20.5361,14.27
03,ARAPAHOE,0120,ENGLEWOOD 1,1514,CHARLES HAY WORLD SCHOOL,343,24.5505,13.97
03,ARAPAHOE,0120,ENGLEWOOD 1,1556,CHERRELYN ELEMENTARY SCHOOL,238,20.5064,11.61
03,ARAPAHOE,0120,ENGLEWOOD 1,1652,CLAYTON ELEMENTARY SCHOOL,478,30.0065,15.93
03,ARAPAHOE,0120,ENGLEWOOD 1,2746,ENGLEWOOD HIGH SCHOOL,550,36.0813,15.24
03,ARAPAHOE,0120,ENGLEWOOD 1,2750,ENGLEWOOD LEADERSHIP ACADEMY,65,3,21.67
03,ARAPAHOE,0120,ENGLEWOOD 1,2752,ENGLEWOOD MIDDLE SCHOOL,308,23.4702,13.12
03,ARAPAHOE,0120,ENGLEWOOD 1,5318,ENGLEWOOD EARLY CHILDHOOD EDUCATION CENTER AT MADDOX,230,3.5041,65.64
03,ARAPAHOE,0120,ENGLEWOOD 1,9620,WM E BISHOP ELEMENTARY SCHOOL,254,21.0604,12.06
03,ARAPAHOE,0123,SHERIDAN 2,3054,ALICE TERRY ELEMENTARY SCHOOL,260,20.5243,12.67
03,ARAPAHOE,0123,SHERIDAN 2,7837,FORT LOGAN NORTHGATE,559,40.6656,13.75
03,ARAPAHOE,0123,SHERIDAN 2,7842,SHERIDAN HIGH SCHOOL,345,21.6538,15.93
03,ARAPAHOE,0123,SHERIDAN 2,7843,EARLY CHILDHOOD EDUCATION CENTER,144,12.0226,11.98
03,ARAPAHOE,0123,SHERIDAN 2,8123,SOAR ACADEMY,94,5,18.80
03,ARAPAHOE,0130,CHERRY CREEK 5,0016,FOX HOLLOW ELEMENTARY SCHOOL,684,38.7431,17.65
03,ARAPAHOE,0130,CHERRY CREEK 5,0018,LIBERTY MIDDLE SCHOOL,1139,61.3021,18.58
03,ARAPAHOE,0130,CHERRY CREEK 5,0141,SKY VISTA MIDDLE SCHOOL,821,44.1894,18.58
03,ARAPAHOE,0130,CHERRY CREEK 5,0242,ANTELOPE RIDGE ELEMENTARY SCHOOL,662,37.9286,17.45
03,ARAPAHOE,0130,CHERRY CREEK 5,0243,COYOTE HILLS ELEMENTARY SCHOOL,722,38.6026,18.70
03,ARAPAHOE,0130,CHERRY CREEK 5,0348,ARROWHEAD ELEMENTARY SCHOOL,585,33.014,17.72
03,ARAPAHOE,0130,CHERRY CREEK 5,0442,ASPEN CROSSING ELEMENTARY SCHOOL,601,30.0562,20.00
03,ARAPAHOE,0130,CHERRY CREEK 5,0714,BELLEVIEW ELEMENTARY SCHOOL,606,37.095,16.34
03,ARAPAHOE,0130,CHERRY CREEK 5,1155,BUFFALO TRAIL ELEMENTARY SCHOOL,709,38.8476,18.25
03,ARAPAHOE,0130,CHERRY CREEK 5,1273,CANYON CREEK ELEMENTARY SCHOOL,532,30.7205,17.32
03,ARAPAHOE,0130,CHERRY CREEK 5,1510,CHALLENGE SCHOOL,534,29.8135,17.91
03,ARAPAHOE,0130,CHERRY CREEK 5,1551,CHEROKEE TRAIL HIGH SCHOOL,2950,154.788,19.06
03,ARAPAHOE,0130,CHERRY CREEK 5,1566,CAMPUS MIDDLE SCHOOL,1481,74.7514,19.81
03,ARAPAHOE,0130,CHERRY CREEK 5,1568,WEST MIDDLE SCHOOL,1304,69.1605,18.85
03,ARAPAHOE,0130,CHERRY CREEK 5,1570,CHERRY CREEK HIGH SCHOOL,3641,181.7235,20.04
03,ARAPAHOE,0130,CHERRY CREEK 5,1571,CHERRY CREEK CHARTER ACADEMY,546,31.873,17.13
03,ARAPAHOE,0130,CHERRY CREEK 5,1572,HIGH PLAINS ELEMENTARY SCHOOL,592,34.6059,17.11
03,ARAPAHOE,0130,CHERRY CREEK 5,1574,CHERRY HILLS VILLAGE ELEMENTARY SCHOOL,539,31.5702,17.07
03,ARAPAHOE,0130,CHERRY CREEK 5,1614,CIMARRON ELEMENTARY SCHOOL,501,32.1161,15.60
03,ARAPAHOE,0130,CHERRY CREEK 5,1916,COTTONWOOD CREEK ELEMENTARY SCHOOL,636,35.5414,17.89
03,ARAPAHOE,0130,CHERRY CREEK 5,1970,CREEKSIDE ELEMENTARY SCHOOL,717,35.5932,20.14
03,ARAPAHOE,0130,CHERRY CREEK 5,2094,DAKOTA VALLEY ELEMENTARY SCHOOL,562,31.037,18.11
03,ARAPAHOE,0130,CHERRY CREEK 5,2292,DRY CREEK ELEMENTARY SCHOOL,415,21.9335,18.92
03,ARAPAHOE,0130,CHERRY CREEK 5,2357,EAGLECREST HIGH SCHOOL,2822,145.3125,19.42
03,ARAPAHOE,0130,CHERRY CREEK 5,2428,EASTRIDGE COMMUNITY ELEMENTARY SCHOOL,829,50.6174,16.38
03,ARAPAHOE,0130,CHERRY CREEK 5,2653,ENDEAVOR ACADEMY,276,23.6589,11.67
03,ARAPAHOE,0130,CHERRY CREEK 5,2897,FALCON CREEK MIDDLE SCHOOL,925,48.3594,19.13
03,ARAPAHOE,0130,CHERRY CREEK 5,3030,FOX RIDGE MIDDLE SCHOOL,1398,71.7341,19.49
03,ARAPAHOE,0130,CHERRY CREEK 5,3589,GRANDVIEW HIGH SCHOOL,2773,142.1023,19.51
03,ARAPAHOE,0130,CHERRY CREEK 5,3648,GREENWOOD ELEMENTARY SCHOOL,428,25.9367,16.50
03,ARAPAHOE,0130,CHERRY CREEK 5,3926,HERITAGE ELEMENTARY SCHOOL,417,21.2229,19.65
03,ARAPAHOE,0130,CHERRY CREEK 5,3988,HIGHLINE COMMUNITY ELEMENTARY SCHOOL,540,37.5972,14.36
03,ARAPAHOE,0130,CHERRY CREEK 5,4062,HOLLY HILLS ELEMENTARY SCHOOL,689,42.4805,16.22
03,ARAPAHOE,0130,CHERRY CREEK 5,4078,HOMESTEAD ELEMENTARY SCHOOL,524,29.5091,17.76
03,ARAPAHOE,0130,CHERRY CREEK 5,4100,HORIZON MIDDLE SCHOOL,958,55.244,17.34
03,ARAPAHOE,0130,CHERRY CREEK 5,4189,HERITAGE HEIGHTS ACADEMY,244,15.8925,15.35
03,ARAPAHOE,0130,CHERRY CREEK 5,4276,INDEPENDENCE ELEMENTARY SCHOOL,504,34.9194,14.43
03,ARAPAHOE,0130,CHERRY CREEK 5,4280,INDIAN RIDGE ELEMENTARY SCHOOL,555,28.5211,19.46
03,ARAPAHOE,0130,CHERRY CREEK 5,4448,BLACK FOREST HILLS ELEMENTARY SCHOOL,761,35.2107,21.61
03,ARAPAHOE,0130,CHERRY CREEK 5,4896,THE COTTAGE AT HOLLY RIDGE,62,2,31.00
03,ARAPAHOE,0130,CHERRY CREEK 5,4975,LAREDO MIDDLE SCHOOL,1069,58.449,18.29
03,ARAPAHOE,0130,CHERRY CREEK 5,5744,MEADOW POINT ELEMENTARY SCHOOL,586,33.1405,17.68
03,ARAPAHOE,0130,CHERRY CREEK 5,5934,MISSION VIEJO ELEMENTARY SCHOOL,588,34.0013,17.29
03,ARAPAHOE,0130,CHERRY CREEK 5,6225,MOUNTAIN VISTA ELEMENTARY SCHOOL,609,29.2361,20.83
03,ARAPAHOE,0130,CHERRY CREEK 5,6367,OPTIONS SCHOOL,562,7.7805,72.23
03,ARAPAHOE,0130,CHERRY CREEK 5,6475,OUTBACK PRESCHOOL,74,1.5,49.33
03,ARAPAHOE,0130,CHERRY CREEK 5,6619,PRAIRIE PRESCHOOL,113,0.7114,158.84
03,ARAPAHOE,0130,CHERRY CREEK 5,6625,OVERLAND HIGH SCHOOL,2377,135.5049,17.54
03,ARAPAHOE,0130,CHERRY CREEK 5,6820,PEAKVIEW ELEMENTARY SCHOOL,643,32.0162,20.08
03,ARAPAHOE,0130,CHERRY CREEK 5,6955,PINE RIDGE ELEMENTARY SCHOOL,870,44.181,19.69
03,ARAPAHOE,0130,CHERRY CREEK 5,7102,POLTON COMMUNITY ELEMENTARY SCHOOL,536,34.6718,15.46
03,ARAPAHOE,0130,CHERRY CREEK 5,7116,PONDEROSA ELEMENTARY SCHOOL,689,47.5729,14.48
03,ARAPAHOE,0130,CHERRY CREEK 5,7158,PRAIRIE MIDDLE SCHOOL,1747,103.6266,16.86
03,ARAPAHOE,0130,CHERRY CREEK 5,7277,RED HAWK RIDGE ELEMENTARY SCHOOL,651,38.7824,16.79
03,ARAPAHOE,0130,CHERRY CREEK 5,7476,ROLLING HILLS ELEMENTARY SCHOOL,596,35.7594,16.67
03,ARAPAHOE,0130,CHERRY CREEK 5,7514,INFINITY MIDDLE SCHOOL,165,9.5838,17.22
03,ARAPAHOE,0130,CHERRY CREEK 5,7559,SAGEBRUSH ELEMENTARY SCHOOL,430,26.1665,16.43
03,ARAPAHOE,0130,CHERRY CREEK 5,8020,SMOKY HILL HIGH SCHOOL,2071,108.3407,19.12
03,ARAPAHOE,0130,CHERRY CREEK 5,8380,SUMMIT ELEMENTARY SCHOOL,401,25.419,15.78
03,ARAPAHOE,0130,CHERRY CREEK 5,8394,SUNRISE ELEMENTARY SCHOOL,582,35.2988,16.49
03,ARAPAHOE,0130,CHERRY CREEK 5,8848,THUNDER RIDGE MIDDLE SCHOOL,1314,74.3131,17.68
03,ARAPAHOE,0130,CHERRY CREEK 5,8850,TIMBERLINE ELEMENTARY SCHOOL,644,34.7966,18.51
03,ARAPAHOE,0130,CHERRY CREEK 5,8887,TRAILS WEST ELEMENTARY SCHOOL,461,25.8186,17.86
03,ARAPAHOE,0130,CHERRY CREEK 5,9108,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,785,56.5958,13.87
03,ARAPAHOE,0130,CHERRY CREEK 5,9200,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,367,18.7342,19.59
03,ARAPAHOE,0130,CHERRY CREEK 5,9624,WILLOW CREEK ELEMENTARY SCHOOL,543,31.2702,17.36
03,ARAPAHOE,0140,LITTLETON 6,0298,ARAPAHOE HIGH SCHOOL,2230,101.7325,21.92
03,ARAPAHOE,0140,LITTLETON 6,0752,FRANKLIN ELEMENTARY SCHOOL,611,32.0282,19.08
