County Code,County Name,District Code,District Name,School  Code,School Name,PK-12 Student Enrollment,Teacher FTE,Pupil/Teacher Ratio,,,,,,,,,,,,,
60,TELLER,3020,WOODLAND PARK RE-2,9694,WOODLAND PARK MIDDLE SCHOOL,567,33.32,17.01,,,,,,,,,,,,,
60,TELLER,3020,WOODLAND PARK RE-2,9696,WOODLAND PARK HIGH SCHOOL,782,43.61,17.93,,,,,,,,,,,,,
60,TELLER,3020,WOODLAND PARK RE-2,9698,COLUMBINE ELEMENTARY SCHOOL,443,24.96,17.75,,,,,,,,,,,,,
61,WASHINGTON,3030,AKRON R-1,0086,AKRON ELEMENTARY SCHOOL,239,21.25,11.25,,,,,,,,,,,,,
61,WASHINGTON,3030,AKRON R-1,0090,AKRON HIGH SCHOOL,112,13.87,8.07,,,,,,,,,,,,,
61,WASHINGTON,3040,ARICKAREE R-2,0304,ARICKAREE ELEMENTARY SCHOOL,55,7.29,7.54,,,,,,,,,,,,,
61,WASHINGTON,3040,ARICKAREE R-2,0308,ARICKAREE UNDIVIDED HIGH SCHOOL,48,7.27,6.61,,,,,,,,,,,,,
61,WASHINGTON,3050,OTIS R-3,6582,OTIS ELEMENTARY SCHOOL,140,12.26,11.42,,,,,,,,,,,,,
61,WASHINGTON,3050,OTIS R-3,6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,99,12.59,7.86,,,,,,,,,,,,,
61,WASHINGTON,3060,LONE STAR 101,5238,LONE STAR MIDDLE SCHOOL,29,3.03,9.58,,,,,,,,,,,,,
61,WASHINGTON,3060,LONE STAR 101,5254,LONE STAR ELEMENTARY SCHOOL,54,8.25,6.55,,,,,,,,,,,,,
61,WASHINGTON,3060,LONE STAR 101,5258,LONE STAR UNDIVIDED HIGH SCHOOL,20,6.56,3.05,,,,,,,,,,,,,
61,WASHINGTON,3070,WOODLIN R-104,9700,WOODLIN ELEMENTARY SCHOOL,66,5.50,12.01,,,,,,,,,,,,,
61,WASHINGTON,3070,WOODLIN R-104,9704,WOODLIN UNDIVIDED HIGH SCHOOL,44,6.00,7.34,,,,,,,,,,,,,
62,WELD,3080,WELD COUNTY RE-1,3398,GILCREST ELEMENTARY SCHOOL,178,14.21,12.52,,,,,,,,,,,,,
62,WELD,3080,WELD COUNTY RE-1,4852,PETE MIRICH ELEMENTARY SCHOOL,400,24.50,16.33,,,,,,,,,,,,,
62,WELD,3080,WELD COUNTY RE-1,4854,NORTH VALLEY MIDDLE SCHOOL,238,17.75,13.41,,,,,,,,,,,,,
62,WELD,3080,WELD COUNTY RE-1,7056,PLATTEVILLE ELEMENTARY SCHOOL,384,25.50,15.06,,,,,,,,,,,,,
62,WELD,3080,WELD COUNTY RE-1,7058,SOUTH VALLEY MIDDLE SCHOOL,179,12.25,14.61,,,,,,,,,,,,,
62,WELD,3080,WELD COUNTY RE-1,9032,VALLEY HIGH SCHOOL,606,35.38,17.13,,,,,,,,,,,,,
62,WELD,3085,EATON RE-2,0754,BENJAMIN EATON ELEMENTARY SCHOOL,388,23.77,16.32,,,,,,,,,,,,,
62,WELD,3085,EATON RE-2,2448,EATON ELEMENTARY SCHOOL,393,23.19,16.95,,,,,,,,,,,,,
62,WELD,3085,EATON RE-2,2452,EATON MIDDLE SCHOOL,467,27.15,17.20,,,,,,,,,,,,,
62,WELD,3085,EATON RE-2,2456,EATON HIGH SCHOOL,533,32.97,16.16,,,,,,,,,,,,,
62,WELD,3085,EATON RE-2,3286,GALETON ELEMENTARY SCHOOL,137,8.70,15.75,,,,,,,,,,,,,
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,1299,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,173,12.05,14.36,,,,,,,,,,,,,
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,1446,WELD CENTRAL SENIOR HIGH SCHOOL,623,33.91,18.37,,,,,,,,,,,,,
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,3090,LOCHBUIE ELEMENTARY SCHOOL,520,30.16,17.24,,,,,,,,,,,,,
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,4148,HUDSON ACADEMY OF ARTS AND SCIENCES,309,18.78,16.45,,,,,,,,,,,,,
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,4526,HOFF ELEMENTARY SCHOOL,232,15.50,14.97,,,,,,,,,,,,,
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,9347,WELD CENTRAL MIDDLE SCHOOL,484,28.82,16.80,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,0055,GRANDVIEW ELEMENTARY SCHOOL,461,25.00,18.44,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,6750,MOUNTAIN VIEW ELEMENTARY SCHOOL,340,21.87,15.55,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,7755,SEVERANCE MIDDLE SCHOOL,483,30.30,15.94,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,7958,SKYVIEW ELEMENTARY SCHOOL,369,26.20,14.08,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,8459,RANGE VIEW ELEMENTARY,608,30.10,20.20,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,8886,TOZER ELEMENTARY SCHOOL,424,23.38,18.14,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,9393,WINDSOR CHARTER ACADEMY MIDDLE AND EARLY COLLEGE HIGH SCHOOL,300,16.75,17.91,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,9665,WINDSOR CHARTER ACADEMY ELEMENTARY SCHOOL,565,26.20,21.57,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,9670,WINDSOR MIDDLE SCHOOL,627,38.19,16.42,,,,,,,,,,,,,
62,WELD,3100,WINDSOR RE-4,9672,WINDSOR HIGH SCHOOL,1347,68.98,19.53,,,,,,,,,,,,,
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,4785,KNOWLEDGE QUEST ACADEMY,410,20.50,20.00,,,,,,,,,,,,,
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,5078,LETFORD ELEMENTARY SCHOOL,518,29.19,17.75,,,,,,,,,,,,,
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,5896,MILLIKEN ELEMENTARY SCHOOL,575,31.95,18.00,,,,,,,,,,,,,
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,5902,MILLIKEN MIDDLE SCHOOL,718,36.69,19.57,,,,,,,,,,,,,
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,6963,PIONEER RIDGE ELEMENTARY SCHOOL,641,31.00,20.68,,,,,,,,,,,,,
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,7490,ROOSEVELT HIGH SCHOOL,925,42.31,21.86,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,0052,HEIMAN ELEMENTARY SCHOOL,715,36.90,19.38,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,0053,WINOGRAD K-8 ELEMENTARY SCHOOL,699,36.73,19.03,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,1039,66.95,15.52,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,0988,BRENTWOOD MIDDLE SCHOOL,438,25.15,17.42,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,636,39.01,16.31,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,687,42.12,16.31,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,1597,65.38,24.43,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,559,31.64,17.67,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,2657,EARLY COLLEGE ACADEMY,141,3.33,42.39,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,99,5.52,17.93,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,1784,103.02,17.32,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,3162,FRANKLIN MIDDLE SCHOOL,650,38.32,16.96,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,1413,72.00,19.62,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,1574,75.45,20.86,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,3880,HEATH MIDDLE SCHOOL,740,39.19,18.88,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,464,30.10,15.41,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,4425,JEFFERSON HIGH SCHOOL,435,23.07,18.86,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,4438,PRAIRIE HEIGHTS MIDDLE SCHOOL,757,46.02,16.45,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,505,32.26,15.65,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,597,37.51,15.92,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,502,27.54,18.23,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,485,27.59,17.58,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,481,28.57,16.84,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,1181,54.93,21.50,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,575,39.80,14.45,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,494,27.54,17.94,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,396,22.59,17.53,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,706,42.36,16.67,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,485,20.34,23.84,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,438,25.08,17.47,,,,,,,,,,,,,
62,WELD,3120,GREELEY 6,9611,WEST RIDGE ACADEMY,233,15.16,15.37,,,,,,,,,,,,,
62,WELD,3130,PLATTE VALLEY RE-7,4670,PLATTE VALLEY HIGH SCHOOL,366,26.33,13.90,,,,,,,,,,,,,
62,WELD,3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,464,34.08,13.61,,,,,,,,,,,,,
62,WELD,3130,PLATTE VALLEY RE-7,7054,PLATTE VALLEY MIDDLE SCHOOL,280,20.33,13.77,,,,,,,,,,,,,
62,WELD,3140,WELD COUNTY S/D RE-8,3066,FORT LUPTON MIDDLE SCHOOL,456,29.04,15.70,,,,,,,,,,,,,
62,WELD,3140,WELD COUNTY S/D RE-8,3070,FORT LUPTON HIGH SCHOOL,601,33.97,17.69,,,,,,,,,,,,,
62,WELD,3140,WELD COUNTY S/D RE-8,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,562,34.04,16.51,,,,,,,,,,,,,
62,WELD,3140,WELD COUNTY S/D RE-8,7219,QUEST ACADEMY AT DACONO,176,10.77,16.34,,,,,,,,,,,,,
62,WELD,3140,WELD COUNTY S/D RE-8,8930,TWOMBLY ELEMENTARY SCHOOL,559,36.07,15.50,,,,,,,,,,,,,
62,WELD,3145,AULT-HIGHLAND RE-9,3958,HIGHLAND ELEMENTARY SCHOOL,366,24.77,14.78,,,,,,,,,,,,,
62,WELD,3145,AULT-HIGHLAND RE-9,3961,HIGHLAND MIDDLE SCHOOL,215,14.73,14.60,,,,,,,,,,,,,
62,WELD,3145,AULT-HIGHLAND RE-9,3962,HIGHLAND HIGH SCHOOL,248,19.33,12.83,,,,,,,,,,,,,
62,WELD,3146,BRIGGSDALE RE-10,1008,BRIGGSDALE ELEMENTARY SCHOOL,76,8.03,9.47,,,,,,,,,,,,,
62,WELD,3146,BRIGGSDALE RE-10,1012,BRIGGSDALE UNDIVIDED HIGH SCHOOL,97,10.06,9.64,,,,,,,,,,,,,
62,WELD,3147,PRAIRIE RE-11,7154,PRAIRIE ELEMENTARY SCHOOL,109,8.31,13.12,,,,,,,,,,,,,
62,WELD,3147,PRAIRIE RE-11,7156,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,98,6.74,14.54,,,,,,,,,,,,,
62,WELD,3148,PAWNEE RE-12,6812,PAWNEE SCHOOL PK-12,87,19.23,4.53,,,,,,,,,,,,,
63,YUMA,3200,YUMA 1,5221,LITTLE INDIANS PRESCHOOL,47,1.00,47.00,,,,,,,,,,,,,
63,YUMA,3200,YUMA 1,9791,YUMA MIDDLE SCHOOL,249,22.22,11.21,,,,,,,,,,,,,
63,YUMA,3200,YUMA 1,9795,KENNETH P MORRIS ELEMENTARY SCHOOL,297,23.34,12.73,,,,,,,,,,,,,
63,YUMA,3200,YUMA 1,9799,YUMA HIGH SCHOOL,228,19.88,11.47,,,,,,,,,,,,,
63,YUMA,3210,WRAY RD-2,9725,WRAY ELEMENTARY SCHOOL,326,20.50,15.90,,,,,,,,,,,,,
63,YUMA,3210,WRAY RD-2,9729,BUCHANAN MIDDLE SCHOOL,201,15.00,13.40,,,,,,,,,,,,,
63,YUMA,3210,WRAY RD-2,9733,WRAY HIGH SCHOOL,162,14.00,11.57,,,,,,,,,,,,,
63,YUMA,3220,IDALIA RJ-3,4227,IDALIA ELEMENTARY SCHOOL,151,9.15,16.50,,,,,,,,,,,,,
63,YUMA,3220,IDALIA RJ-3,4231,IDALIA JUNIOR-SENIOR HIGH SCHOOL,67,6.33,10.59,,,,,,,,,,,,,
63,YUMA,3230,LIBERTY J-4,5119,LIBERTY ELEMENTARY SCHOOL,38,1.81,21.02,,,,,,,,,,,,,
63,YUMA,3230,LIBERTY J-4,5123,LIBERTY JUNIOR-SENIOR HIGH SCHOOL,39,4.24,9.19,,,,,,,,,,,,,
90,COLORADO BOCS,9030,MOUNTAIN BOCES,6134,YAMPAH MOUNTAIN SCHOOL,160,8.42,19.01,,,,,,,,,,,,,
90,COLORADO BOCS,9035,CENTENNIAL BOCES,1607,CENTENNIAL BOCES HIGH SCHOOL,135,4.00,33.75,,,,,,,,,,,,,
90,COLORADO BOCS,9035,CENTENNIAL BOCES,3997,INNOVATIVE CONNECTIONS HIGH SCHOOL,37,4.04,9.17,,,,,,,,,,,,,
90,COLORADO BOCS,9050,SAN JUAN BOCES,8121,SOUTHWEST COLORADO E-SCHOOL,29,0.15,188.56,,,,,,,,,,,,,
90,COLORADO BOCS,9130,EXPEDITIONARY BOCES,2840,ROCKY MOUNTAIN SCHOOL OF EXPEDITIONARY LEARNING,397,33.28,11.93,,,,,,,,,,,,,
90,COLORADO BOCS,9170,COLORADO DIGITAL BOCES,1550,COLORADO PREP ACADEMY,1364,30.25,45.09,,,,,,,,,,,,,
90,COLORADO BOCS,9170,COLORADO DIGITAL BOCES,1877,MOUNTAIN VIEW VIRTUAL,215,0.00,N/A,,,,,,,,,,,,,
90,COLORADO BOCS,9170,COLORADO DIGITAL BOCES,6971,PIKES PEAK ONLINE SCHOOL,426,8.00,53.25,,,,,,,,,,,,,
90,COLORADO BOCS,9170,COLORADO DIGITAL BOCES,7449,ROCKY MOUNTAIN DIGITAL ACADEMY,390,6.11,63.82,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0015,ACADEMY OF CHARTER SCHOOLS,1819,94.17,19.32,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0035,FRONTIER CHARTER ACADEMY,66,4.60,14.36,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0075,ANIMAS HIGH SCHOOL,299,23.82,12.55,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0653,STONE CREEK SCHOOL,291,21.38,13.61,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0654,THE PINNACLE CHARTER SCHOOL ELEMENTARY,1006,58.05,17.33,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0655,HIGH POINT ACADEMY,751,38.76,19.38,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0657,T.R. PAUL ACADEMY OF ARTS & KNOWLEDGE,255,19.99,12.75,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1279,CAPROCK ACADEMY,773,50.14,15.42,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1791,COLORADO SPRINGS CHARTER ACADEMY,483,26.83,18.00,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1795,COLORADO SPRINGS EARLY COLLEGES,639,19.13,33.41,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1882,COMMUNITY LEADERSHIP ACADEMY,563,23.65,23.81,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,2035,CROWN POINTE CHARTER ACADEMY,468,26.95,17.36,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,2067,COLORADO EARLY COLLEGE FORT COLLINS,761,26.39,28.84,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,2196,COLORADO EARLY COLLEGES DOUGLAS COUNTY,419,14.10,29.72,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,2837,EARLY COLLEGE OF ARVADA,341,15.25,22.37,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,3326,GLOBAL VILLAGE ACADEMY - COLORADO SPRINGS,416,23.60,17.63,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,3399,GLOBAL VILLAGE ACADEMY - FORT COLLINS,314,23.10,13.59,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,3513,EARLY LEARNING CENTER AT NEW LEGACY CHARTER SCHOOL,14,1.16,12.05,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,4403,JAMES IRWIN CHARTER ACADEMY,312,15.52,20.10,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,4699,NEW AMERICA SCHOOL - THORNTON,409,11.87,34.45,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,5453,MOUNTAIN MIDDLE SCHOOL,180,8.58,20.99,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,5851,MOUNTAIN SONG COMMUNITY SCHOOL,310,19.35,16.02,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,5957,MONTESSORI DEL MUNDO CHARTER SCHOOL,267,11.44,23.33,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,6219,NEW AMERICA SCHOOL - LOWRY,527,16.69,31.57,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,6266,NEW LEGACY CHARTER HIGH SCHOOL,85,5.34,15.93,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,6913,THE PINNACLE CHARTER SCHOOL MIDDLE,554,26.95,20.56,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,6914,THE PINNACLE CHARTER SCHOOL HIGH,539,29.57,18.23,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,7278,RICARDO FLORES MAGON ACADEMY,351,21.19,16.56,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,7512,ROSS MONTESSORI SCHOOL,262,15.46,16.95,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,8061,SALIDA MONTESSORI CHARTER SCHOOL,73,8.49,8.60,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,8821,TWO RIVERS COMMUNITY SCHOOL,212,12.43,17.06,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,8825,THOMAS MACLAREN STATE CHARTER SCHOOL,392,31.79,12.33,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,8929,PIKES PEAK PREP,342,18.71,18.28,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,9037,VICTORY PREPARATORY ACADEMY HIGH STATE CHARTER SCHOOL,139,8.83,15.74,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,9040,VICTORY PREPARATORY ACADEMY MIDDLE STATE CHARTER SCHOOL,254,10.52,24.14,,,,,,,,,,,,,
98,NONE,8001,CHARTER SCHOOL INSTITUTE,9785,YOUTH & FAMILY ACADEMY CHARTER,189,8.96,21.10,,,,,,,,,,,,,
98,NONE,9000,Colorado School for the Deaf and Blind,1924,COLORADO SCHOOL FOR THE DEAF AND BLIND,206,36.80,5.60,,,,,,,,,,,,,
,,,STATE TOTALS,,,"898,284","51,251",17.53,,,,,,,,,,,,,
