County Name,Organization Code,Organization Name,All Students Final Grad Base,All Students Graduates Total,All Students Graduation Rate,All Students Completers Total,All Students Completion Rate,Female Final Grad Base,Females Graduates Total,Female Graduation Rate,Female Completers Total,Female Completion Rate,Male Final Grad Base, Male Graduates Total,Male Graduation Rate,Male Completers Total,Male Completion Rate,American Indian or Alaska Native Final Grad Base,American Indian or Alaska Native Graduates,American Indian or Alaska Native Graduation Rate,American Indian or Alaska Native Completers Total,American Indian or Alaska Native Completion Rate,American Indian or Alaska Native Female Final Grad Base,American Indian or Alaska Native Female Graduates,American Indian or Alaska Native Female Native Graduation Rate,American Indian or Alaska Native Female Completers Total,American Indian or Alaska Native Female Completion Rate,American Indian or Alaska Native Male Final Grad Base,American Indian or Alaska Native Male Graduates,American Indian or Alaska Native Male Graduation Rate,American Indian or Alaska Native Male Completers Total,American Indian or Alaska Native Male Completion Rate,Asian Final Grad Base,Asian Graduates,Asian Graduation Rate,Asian Completers Total,Asian Completion Rate,Asian Female Final Grad Base,Asian Female Graduates,Asian Female Graduation Rate,Asian Female Completers Total,Asian Female Completion Rate,Asian Male Final Grad Base,Asian Male Graduates,Asian Male Graduation Rate,Asian Male Completers Total,Asian Male Completion Rate,Black or African American Final Grad Base,Black or African American Graduates,Black or African American Graduation Rate,Black or African American Completers Total,Black or African American Completion Rate,Black or African American Female Final Grad Base,Black or African American Female Graduates,Black or African American Female Graduation Rate,Black or African American Female Completers Total,Black or African American Female Completion Rate,Black or African American Male Final Grad Base,Black or African American Male Graduates,Black or African American Male Graduation Rate,Black or African American Male Completers Total,Black or African American Male Completion Rate,Hispanic or Latino Final Grad Base,Hispanic or Latino Graduates,Hispanic or Latino Graduation Rate,Hispanic or Latino Completers Total,Hispanic or Latino Completion Rate,Hispanic or Latino Female Final Grad Base,Hispanic or Latino Female Graduates,Hispanic or Latino Female Graduation Rate,Hispanic or Latino Female Completers Total,Hispanic or Latino Female Completion Rate,Hispanic or Latino Male Final Grad Base,Hispanic or Latino Male Graduates,Hispanic or Latino Male Graduation Rate,Hispanic or Latino Male Completers Total,Hispanic or Latino Male Completion Rate,White Final Grad Base,White Graduates,White Graduation Rate,White Completers Total,White Completion Rate,White Female Final Grad Base,White Female Graduates,White Female Graduation Rate,White Female Completers Total,White Female Completion Rate,White Male Final Grad Base,White Male Graduates,White Male Graduation Rate,White Male Completers Total,White Male Completion Rate,Native Hawaiian or Other Pacific Islander Grad Base,Native Hawaiian or Other Pacific Islander Graduates,Native Hawaiian or Other Pacific Islander Graduation Rate,Native Hawaiian or Other Pacific Islander Completers Total,Native Hawaiian or Other Pacific Islander Completion Rate,Native Hawaiian or Other Pacific Islander Female Grad Base,Native Hawaiian or Other Pacific Islander Female Graduates,Native Hawaiian or Other Pacific Islander Female Graduation Rate,Native Hawaiian or Other Pacific Islander Female Completers Total,Native Hawaiian or Other Pacific Islander Female Completion Rate,Native Hawaiian or Other Pacific Islander Male Grad Base,Native Hawaiian or Other Pacific Islander Male Graduates,Native Hawaiian or Other Pacific Islander Male Graduation Rate,Native Hawaiian or Other Pacific Islander Male Completers Total,Native Hawaiian or Other Pacific Islander Male Completion Rate,Two or More Races Final Grad Base,Two or More Races Graduates,Two or More Races Graduation Rate,Two or More Races Completers Total,Two or More Races Completion Rate,Two or More Races Female Final Grad Base,Two or More Races Female Graduates,Two or More Races Female Graduation Rate,Two or More Races Female Completers Total,Two or More Races Female Completion Rate,Two or More Races Male Final Grad Base,Two or More Races Male Graduates,Two or More Races Male Graduation Rate,Two or More Races Male Completers Total,Two or More Races Male Completion Rate
CHEYENNE,0520,CHEYENNE COUNTY RE-5,13,11,84.6%,11,84.6%,6,6,100.0%,6,100.0%,7,5,71.4%,5,71.4%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,13,11,84.6%,11,84.6%,6,6,100.0%,6,100.0%,7,5,71.4%,5,71.4%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
CLEAR CREEK,0540,CLEAR CREEK RE-1,61,42,68.9%,45,73.8%,28,20,71.4%,21,75.0%,33,22,66.7%,24,72.7%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,10,7,70.0%,7,70.0%,5,4,80.0%,4,80.0%,5,3,60.0%,3,60.0%,50,35,70.0%,38,76.0%,23,16,69.6%,17,73.9%,27,19,70.4%,21,77.8%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%
CONEJOS,0550,NORTH CONEJOS RE-1J,78,65,83.3%,65,83.3%,39,32,82.1%,32,82.1%,39,33,84.6%,33,84.6%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,47,37,78.7%,37,78.7%,24,19,79.2%,19,79.2%,23,18,78.3%,18,78.3%,30,27,90.0%,27,90.0%,15,13,86.7%,13,86.7%,15,14,93.3%,14,93.3%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
CONEJOS,0560,SANFORD 6J,25,25,100.0%,25,100.0%,14,14,100.0%,14,100.0%,11,11,100.0%,11,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,9,9,100.0%,9,100.0%,7,7,100.0%,7,100.0%,2,2,100.0%,2,100.0%,16,16,100.0%,16,100.0%,7,7,100.0%,7,100.0%,9,9,100.0%,9,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
CONEJOS,0580,SOUTH CONEJOS RE-10,18,16,88.9%,16,88.9%,6,5,83.3%,5,83.3%,12,11,91.7%,11,91.7%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,15,13,86.7%,13,86.7%,4,3,75.0%,3,75.0%,11,10,90.9%,10,90.9%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%
COSTILLA,0640,CENTENNIAL R-1,13,10,76.9%,10,76.9%,5,4,80.0%,4,80.0%,8,6,75.0%,6,75.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,13,10,76.9%,10,76.9%,5,4,80.0%,4,80.0%,8,6,75.0%,6,75.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
COSTILLA,0740,SIERRA GRANDE R-30,17,16,94.1%,17,100.0%,7,7,100.0%,7,100.0%,10,9,90.0%,10,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,11,11,100.0%,11,100.0%,5,5,100.0%,5,100.0%,6,6,100.0%,6,100.0%,2,1,50.0%,2,100.0%,0,0,0.0%,0,0.0%,2,1,50.0%,2,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,3,3,100.0%,3,100.0%,2,2,100.0%,2,100.0%,1,1,100.0%,1,100.0%
CROWLEY,0770,CROWLEY COUNTY RE-1-J,33,28,84.8%,28,84.8%,11,10,90.9%,10,90.9%,22,18,81.8%,18,81.8%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,4,3,75.0%,3,75.0%,1,1,100.0%,1,100.0%,3,2,66.7%,2,66.7%,26,22,84.6%,22,84.6%,10,9,90.0%,9,90.0%,16,13,81.3%,13,81.3%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%
CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,33,24,72.7%,27,81.8%,14,11,78.6%,13,92.9%,19,13,68.4%,14,73.7%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,31,22,71.0%,25,80.6%,14,11,78.6%,13,92.9%,17,11,64.7%,12,70.6%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%
DELTA,0870,DELTA COUNTY 50(J),395,326,82.5%,328,83.0%,174,153,87.9%,153,87.9%,221,173,78.3%,175,79.2%,3,2,66.7%,2,66.7%,1,1,100.0%,1,100.0%,2,1,50.0%,1,50.0%,7,6,85.7%,6,85.7%,2,1,50.0%,1,50.0%,5,5,100.0%,5,100.0%,4,4,100.0%,4,100.0%,4,4,100.0%,4,100.0%,0,0,0.0%,0,0.0%,67,51,76.1%,51,76.1%,33,26,78.8%,26,78.8%,34,25,73.5%,25,73.5%,308,260,84.4%,262,85.1%,132,120,90.9%,120,90.9%,176,140,79.5%,142,80.7%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,6,3,50.0%,3,50.0%,2,1,50.0%,1,50.0%,4,2,50.0%,2,50.0%
DENVER,0880,DENVER COUNTY 1,"5,029","3,257",64.8%,"3,366",66.9%,"2,463","1,756",71.3%,"1,785",72.5%,"2,566","1,501",58.5%,"1,581",61.6%,47,24,51.1%,28,59.6%,21,14,66.7%,14,66.7%,26,10,38.5%,14,53.8%,170,131,77.1%,134,78.8%,97,78,80.4%,79,81.4%,73,53,72.6%,55,75.3%,855,547,64.0%,564,66.0%,424,305,71.9%,309,72.9%,431,242,56.1%,255,59.2%,"2,823","1,713",60.7%,"1,752",62.1%,"1,352",909,67.2%,920,68.0%,"1,471",804,54.7%,832,56.6%,972,722,74.3%,763,78.5%,485,385,79.4%,396,81.6%,487,337,69.2%,367,75.4%,10,9,90.0%,9,90.0%,5,5,100.0%,5,100.0%,5,4,80.0%,4,80.0%,152,111,73.0%,116,76.3%,79,60,75.9%,62,78.5%,73,51,69.9%,54,74.0%
DOLORES,0890,DOLORES COUNTY RE NO.2,16,13,81.3%,13,81.3%,7,6,85.7%,6,85.7%,9,7,77.8%,7,77.8%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,15,12,80.0%,12,80.0%,6,5,83.3%,5,83.3%,9,7,77.8%,7,77.8%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
DOUGLAS,0900,DOUGLAS COUNTY RE 1,"4,378","3,940",90.0%,"3,978",90.9%,"2,199","2,025",92.1%,"2,041",92.8%,"2,179","1,915",87.9%,"1,937",88.9%,39,30,76.9%,32,82.1%,16,13,81.3%,13,81.3%,23,17,73.9%,19,82.6%,152,147,96.7%,147,96.7%,90,89,98.9%,89,98.9%,62,58,93.5%,58,93.5%,66,55,83.3%,55,83.3%,27,23,85.2%,23,85.2%,39,32,82.1%,32,82.1%,556,456,82.0%,460,82.7%,272,225,82.7%,228,83.8%,284,231,81.3%,232,81.7%,"3,388","3,089",91.2%,"3,118",92.0%,"1,696","1,583",93.3%,"1,593",93.9%,"1,692","1,506",89.0%,"1,525",90.1%,4,4,100.0%,4,100.0%,3,3,100.0%,3,100.0%,1,1,100.0%,1,100.0%,173,159,91.9%,162,93.6%,95,89,93.7%,92,96.8%,78,70,89.7%,70,89.7%
EAGLE,0910,EAGLE COUNTY RE 50,444,362,81.5%,364,82.0%,212,177,83.5%,178,84.0%,232,185,79.7%,186,80.2%,4,4,100.0%,4,100.0%,1,1,100.0%,1,100.0%,3,3,100.0%,3,100.0%,5,4,80.0%,4,80.0%,4,3,75.0%,3,75.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,204,149,73.0%,149,73.0%,102,80,78.4%,80,78.4%,102,69,67.6%,69,67.6%,221,196,88.7%,198,89.6%,101,89,88.1%,90,89.1%,120,107,89.2%,108,90.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,8,7,87.5%,7,87.5%,3,3,100.0%,3,100.0%,5,4,80.0%,4,80.0%
ELBERT,0920,ELIZABETH C-1,178,156,87.6%,156,87.6%,76,72,94.7%,72,94.7%,102,84,82.4%,84,82.4%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,3,3,100.0%,3,100.0%,1,1,100.0%,1,100.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,21,18,85.7%,18,85.7%,8,7,87.5%,7,87.5%,13,11,84.6%,11,84.6%,150,131,87.3%,131,87.3%,65,62,95.4%,62,95.4%,85,69,81.2%,69,81.2%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,3,3,100.0%,3,100.0%,2,2,100.0%,2,100.0%,1,1,100.0%,1,100.0%
ELBERT,0930,KIOWA C-2,27,26,96.3%,26,96.3%,14,14,100.0%,14,100.0%,13,12,92.3%,12,92.3%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,23,22,95.7%,22,95.7%,11,11,100.0%,11,100.0%,12,11,91.7%,11,91.7%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%
ELBERT,0940,BIG SANDY 100J,25,20,80.0%,20,80.0%,10,9,90.0%,9,90.0%,15,11,73.3%,11,73.3%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,3,2,66.7%,2,66.7%,1,1,100.0%,1,100.0%,2,1,50.0%,1,50.0%,21,17,81.0%,17,81.0%,9,8,88.9%,8,88.9%,12,9,75.0%,9,75.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%
ELBERT,0950,ELBERT 200,23,21,91.3%,21,91.3%,9,8,88.9%,8,88.9%,14,13,92.9%,13,92.9%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,21,20,95.2%,20,95.2%,7,7,100.0%,7,100.0%,14,13,92.9%,13,92.9%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
ELBERT,0960,AGATE 300,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
EL PASO,0970,CALHAN RJ-1,33,28,84.8%,28,84.8%,17,15,88.2%,15,88.2%,16,13,81.3%,13,81.3%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,2,1,50.0%,1,50.0%,1,1,100.0%,1,100.0%,1,0,0.0%,0,0.0%,28,25,89.3%,25,89.3%,14,12,85.7%,12,85.7%,14,13,92.9%,13,92.9%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,1,50.0%,1,50.0%,1,1,100.0%,1,100.0%,1,0,0.0%,0,0.0%
EL PASO,0980,HARRISON 2,428,346,80.8%,352,82.2%,223,193,86.5%,195,87.4%,205,153,74.6%,157,76.6%,5,4,80.0%,4,80.0%,1,1,100.0%,1,100.0%,4,3,75.0%,3,75.0%,19,18,94.7%,18,94.7%,9,9,100.0%,9,100.0%,10,9,90.0%,9,90.0%,106,88,83.0%,89,84.0%,55,52,94.5%,52,94.5%,51,36,70.6%,37,72.5%,155,128,82.6%,131,84.5%,86,73,84.9%,75,87.2%,69,55,79.7%,56,81.2%,109,79,72.5%,79,72.5%,55,42,76.4%,42,76.4%,54,37,68.5%,37,68.5%,5,4,80.0%,4,80.0%,3,2,66.7%,2,66.7%,2,2,100.0%,2,100.0%,29,25,86.2%,27,93.1%,14,14,100.0%,14,100.0%,15,11,73.3%,13,86.7%
EL PASO,0990,WIDEFIELD 3,646,503,77.9%,505,78.2%,317,266,83.9%,267,84.2%,329,237,72.0%,238,72.3%,10,8,80.0%,8,80.0%,3,3,100.0%,3,100.0%,7,5,71.4%,5,71.4%,13,13,100.0%,13,100.0%,7,7,100.0%,7,100.0%,6,6,100.0%,6,100.0%,66,54,81.8%,54,81.8%,32,30,93.8%,30,93.8%,34,24,70.6%,24,70.6%,161,120,74.5%,120,74.5%,86,65,75.6%,65,75.6%,75,55,73.3%,55,73.3%,348,269,77.3%,271,77.9%,162,137,84.6%,138,85.2%,186,132,71.0%,133,71.5%,8,6,75.0%,6,75.0%,2,2,100.0%,2,100.0%,6,4,66.7%,4,66.7%,40,33,82.5%,33,82.5%,25,22,88.0%,22,88.0%,15,11,73.3%,11,73.3%
EL PASO,1000,FOUNTAIN 8,419,343,81.9%,348,83.1%,206,174,84.5%,175,85.0%,213,169,79.3%,173,81.2%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,9,9,100.0%,9,100.0%,5,5,100.0%,5,100.0%,4,4,100.0%,4,100.0%,68,61,89.7%,62,91.2%,30,28,93.3%,28,93.3%,38,33,86.8%,34,89.5%,113,92,81.4%,93,82.3%,53,45,84.9%,45,84.9%,60,47,78.3%,48,80.0%,179,139,77.7%,141,78.8%,94,76,80.9%,77,81.9%,85,63,74.1%,64,75.3%,6,6,100.0%,6,100.0%,2,2,100.0%,2,100.0%,4,4,100.0%,4,100.0%,43,35,81.4%,36,83.7%,22,18,81.8%,18,81.8%,21,17,81.0%,18,85.7%
EL PASO,1010,COLORADO SPRINGS 11,"2,169","1,485",68.5%,"1,519",70.0%,"1,035",770,74.4%,779,75.3%,"1,134",715,63.1%,740,65.3%,24,16,66.7%,16,66.7%,14,7,50.0%,7,50.0%,10,9,90.0%,9,90.0%,40,33,82.5%,34,85.0%,24,20,83.3%,21,87.5%,16,13,81.3%,13,81.3%,157,86,54.8%,88,56.1%,70,48,68.6%,48,68.6%,87,38,43.7%,40,46.0%,593,382,64.4%,391,65.9%,275,202,73.5%,204,74.2%,318,180,56.6%,187,58.8%,"1,208",867,71.8%,887,73.4%,576,438,76.0%,444,77.1%,632,429,67.9%,443,70.1%,9,6,66.7%,6,66.7%,5,4,80.0%,4,80.0%,4,2,50.0%,2,50.0%,138,95,68.8%,97,70.3%,71,51,71.8%,51,71.8%,67,44,65.7%,46,68.7%
EL PASO,1020,CHEYENNE MOUNTAIN 12,368,352,95.7%,356,96.7%,197,193,98.0%,195,99.0%,171,159,93.0%,161,94.2%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,18,18,100.0%,18,100.0%,7,7,100.0%,7,100.0%,11,11,100.0%,11,100.0%,9,8,88.9%,8,88.9%,6,5,83.3%,5,83.3%,3,3,100.0%,3,100.0%,50,47,94.0%,48,96.0%,25,24,96.0%,25,100.0%,25,23,92.0%,23,92.0%,278,268,96.4%,271,97.5%,153,151,98.7%,152,99.3%,125,117,93.6%,119,95.2%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,11,9,81.8%,9,81.8%,5,5,100.0%,5,100.0%,6,4,66.7%,4,66.7%
EL PASO,1030,MANITOU SPRINGS 14,121,102,84.3%,107,88.4%,51,45,88.2%,46,90.2%,70,57,81.4%,61,87.1%,3,3,100.0%,3,100.0%,2,2,100.0%,2,100.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,11,10,90.9%,10,90.9%,4,4,100.0%,4,100.0%,7,6,85.7%,6,85.7%,101,83,82.2%,88,87.1%,43,37,86.0%,38,88.4%,58,46,79.3%,50,86.2%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,4,4,100.0%,4,100.0%,1,1,100.0%,1,100.0%,3,3,100.0%,3,100.0%
EL PASO,1040,ACADEMY 20,"1,965","1,773",90.2%,"1,790",91.1%,964,887,92.0%,894,92.7%,"1,001",886,88.5%,896,89.5%,8,7,87.5%,7,87.5%,4,4,100.0%,4,100.0%,4,3,75.0%,3,75.0%,91,86,94.5%,86,94.5%,48,44,91.7%,44,91.7%,43,42,97.7%,42,97.7%,71,58,81.7%,58,81.7%,34,31,91.2%,31,91.2%,37,27,73.0%,27,73.0%,240,204,85.0%,206,85.8%,119,107,89.9%,108,90.8%,121,97,80.2%,98,81.0%,"1,452","1,320",90.9%,"1,334",91.9%,711,654,92.0%,660,92.8%,741,666,89.9%,674,91.0%,12,11,91.7%,12,100.0%,2,2,100.0%,2,100.0%,10,9,90.0%,10,100.0%,91,87,95.6%,87,95.6%,46,45,97.8%,45,97.8%,45,42,93.3%,42,93.3%
EL PASO,1050,ELLICOTT 22,57,51,89.5%,52,91.2%,28,26,92.9%,27,96.4%,29,25,86.2%,25,86.2%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,11,10,90.9%,10,90.9%,5,5,100.0%,5,100.0%,6,5,83.3%,5,83.3%,39,35,89.7%,36,92.3%,19,17,89.5%,18,94.7%,20,18,90.0%,18,90.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,6,6,100.0%,6,100.0%,4,4,100.0%,4,100.0%,2,2,100.0%,2,100.0%
EL PASO,1060,PEYTON 23 JT,66,57,86.4%,57,86.4%,23,22,95.7%,22,95.7%,43,35,81.4%,35,81.4%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,1,50.0%,1,50.0%,2,1,50.0%,1,50.0%,0,0,0.0%,0,0.0%,10,4,40.0%,4,40.0%,1,1,100.0%,1,100.0%,9,3,33.3%,3,33.3%,51,49,96.1%,49,96.1%,19,19,100.0%,19,100.0%,32,30,93.8%,30,93.8%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%
